Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL,Significance,text_label,plot_color,plot_layer,down_rank,up_rank
ENSG00000008853,500.190962752932,0.0890355020902736,0.0782538580322163,0.167527168398927,0.358155680224637,RHOBTB2,NS,,#c4c4c4,bottom,,
ENSG00000008869,528.174391528659,-0.199477027326267,0.0578402628683011,0.000172729018019989,0.00223086488317437,HEATR5B,NS,,#c4c4c4,bottom,,
ENSG00000008952,1443.77185603659,-0.0763746724651617,0.0491327841591621,0.0944649748914777,0.245224043738977,SEC62,NS,,#c4c4c4,bottom,,
ENSG00000008988,2583.95162355106,-0.113473164754729,0.058149703911326,0.0303036992613369,0.111836890569262,RPS20,NS,,#c4c4c4,bottom,,
ENSG00000009307,5222.18668668911,-0.0815536319279515,0.0347461238862167,0.0139126613656323,0.0637169341648665,CSDE1,NS,,#c4c4c4,bottom,,
ENSG00000009335,573.25435787452,-0.0432411974513418,0.0497931803008696,0.349074349554269,0.568717426642177,UBE3C,NS,,#c4c4c4,bottom,,
ENSG00000009413,1020.11897822103,-0.285939142733699,0.054480921522789,2.75505724929387e-08,1.50118153081895e-06,REV3L,NS,,#c4c4c4,bottom,,
ENSG00000009694,317.075266661125,0.182612387086652,0.0819610142572279,0.00798385167691669,0.0424450301207434,TENM1,NS,,#c4c4c4,bottom,,
ENSG00000009724,116.846849732406,-0.223342275066822,0.106955058686921,0.00763418044424709,0.0410036316393132,MASP2,NS,,#c4c4c4,bottom,,
ENSG00000009780,97.9745768511711,-0.0219037385527376,0.087726214708709,0.741721182800188,0.864851495154942,FAM76A,NS,,#c4c4c4,bottom,,
ENSG00000009830,219.993469166165,0.0755660648299384,0.0706940697542565,0.210979579311636,0.415358994235389,POMT2,NS,,#c4c4c4,bottom,,
ENSG00000009844,395.968926941338,-0.2273922930481,0.0653315101851469,0.000122162652009891,0.00170721778711231,VTA1,NS,,#c4c4c4,bottom,,
