"","PG.ProteinGroups","PG.Genes","[1] HN1.raw.PG.MS2Channel1","[2] HN2.raw.PG.MS2Channel1","[3] HN3.raw.PG.MS2Channel1","[4] HN4.raw.PG.MS2Channel1","[1] HN1.raw.PG.MS2Channel3","[2] HN2.raw.PG.MS2Channel3","[3] HN3.raw.PG.MS2Channel3","[4] HN4.raw.PG.MS2Channel3","logFC","AveExpr","t","P.Value","adj.P.Val","B","Group"
"6195","O75167","PHACTR2",4246.641602,NA,NA,NA,NA,NA,178.894989,NA,1.14035878424814,2.44293218973714,0.34431570425016,0.74072350236805,0.765026640437188,-6.71003740257031,"Others"
"6196","O75912","DGKI",NA,NA,1124.211792,618.3969727,NA,NA,178.1923218,169.0027618,1.12898049973921,4.28818509595736,0.344268955224839,0.740757159579437,0.765026640437188,-6.71005525698039,"Others"
"6197","Q9BVV7","TIMM21",NA,NA,311.420929,386.108551,NA,NA,1244.69043,3370.236328,-1.27946256534846,4.86071669725258,-0.343906796577332,0.741017918259801,0.76517244778836,-6.71019349341538,"Others"
"6198","Q4G0J3","LARP7",2646.921143,NA,7299.263184,NA,1853.457886,NA,204.1449738,NA,1.41677385409104,5.34270737384879,0.343002681812327,0.741669051256345,0.765721242173177,-6.71053798155151,"Others"
"6199","O75376","NCOR1",1977.475708,NA,NA,NA,112.6894836,NA,NA,NA,1.03030465928588,2.22239107947482,0.340574234341658,0.743419113373923,0.767404243665064,-6.711458935292,"Others"
"6200","H7BZ55","CROCC2",NA,NA,58020.71484,NA,NA,NA,998.5547485,NA,1.46479088382237,3.22368088678175,0.337649226999164,0.745529182180357,0.769458263995501,-6.71255980050063,"Others"
"6201","Q9P2C4","TMEM181",NA,NA,258.003479,NA,29.66713905,NA,NA,NA,0.769551497075804,1.61943116807711,0.337100722477967,0.745925129036561,0.76967138149406,-6.71276521459612,"Others"
"6202","Q9P2F5","STOX2",396.413208,NA,113.4278717,NA,NA,NA,2060.554688,NA,1.11581842043356,3.31028846460778,0.337029938058612,0.745976231915325,0.76967138149406,-6.71279169971004,"Others"
"6203","Q01973","ROR1",NA,NA,1447.828491,NA,NA,NA,95.50046539,NA,0.977051777949977,2.1366418877071,0.335356495299088,0.747184774345324,0.770794030474888,-6.71341627697891,"Others"
"6204","Q05469","LIPE",1143.864746,2213.886963,1580.250732,1540.823242,672.2219238,1698.40564,301.5900574,7406.459961,0.317378508839276,10.464123472751,0.334895876161202,0.747517562622491,0.771013037269716,-6.71358766523587,"Others"
"6205","Q86W34","AMZ2",NA,NA,NA,6361.201172,NA,NA,NA,251.80896,1.16335162230439,2.57715175762188,0.334121601654714,0.748077090834065,0.771341492788782,-6.71387524526502,"Others"
"6206","Q9NS18","GLRX2",409.6663818,NA,442.2512817,472.5223389,4908.383789,NA,1539.195801,228.0223389,-1.08211902435148,7.13133268954847,-0.334161427058475,0.748048307095152,0.771341492788782,-6.71386046908679,"Others"
"6207","Q5T848","GPR158",2799.823242,NA,2154.011963,1925.181885,386.3588867,NA,565.5348511,2269.107422,1.1361377082317,7.79109204861648,0.328940251139256,0.751825561259595,0.775081644353173,-6.71578310150719,"Others"
"6208","Q8N5C6","SRBD1",1250.319336,1957.55603,NA,NA,298.5885925,335.9154053,NA,NA,1.15043187872709,4.73098630613999,0.318759387212616,0.759211825802261,0.782570308200494,-6.71944762417247,"Others"
"6209","Q9P253","VPS18",7418.259766,8707.056641,10367.51758,10178.53516,3596.376709,13631.54688,8656.640625,11246.08105,0.128495616692,13.0853773664206,0.31318755211185,0.763265719748252,0.786622216245622,-6.72140579830667,"Others"
"6210","Q15629","TRAM1",NA,830.4329224,NA,NA,NA,79.16369629,NA,NA,0.84364473473671,2.00304164901286,0.308518356510613,0.766669032750313,0.790002438094888,-6.72302089529749,"Others"
"6211","Q9BRN9","TM2D3",NA,625.4530029,970.5324707,NA,NA,4892.590332,4206.356934,NA,-1.27004881004909,5.43881962387028,-0.306452327535998,0.768176702985189,0.7914285497347,-6.72372801308584,"Others"
"6212","Q02809","PLOD1",NA,3265.212402,NA,NA,NA,204.9702911,NA,NA,0.996777611880321,2.41996191835046,0.305430891236604,0.768922487213529,0.792069381146067,-6.72407590117234,"Others"
"6213","P49137","MAPKAPK2",1438.90625,NA,NA,NA,325.2295532,61.16159439,NA,NA,-0.953984026730622,3.09993180531873,-0.303964256583748,0.769993784191565,0.793045263969391,-6.72457344090314,"Others"
"6214","A6NGU5;P19440;P36268","GGT3P;GGT1;GGT2",NA,NA,NA,1690.361206,NA,NA,NA,138.1190948,0.900948109471488,2.2305182148465,0.298584087700676,0.773928302222968,0.796969296093462,-6.72637863099419,"Others"
"6215","Q6UN15","FIP1L1",383.4995728,NA,NA,185.0008087,66.37516022,NA,NA,109.7890854,0.815046606739029,3.62397751382175,0.293419983230829,0.777711528705817,0.80073629480105,-6.72808177090968,"Others"
"6216","Q96PE7","MCEE",626.4782104,NA,NA,NA,115.7316666,NA,NA,49.40697098,-0.807295495241742,2.72700313541062,-0.292583394811273,0.778325026275,0.801239035253174,-6.72835495330152,"Others"
"6217","O43251","RBFOX2",NA,1021.417114,NA,NA,NA,NA,102.4742813,NA,0.826159939331538,2.08636207413305,0.291682716226087,0.778985712798485,0.801790184365048,-6.7286482133012,"Others"
"6218","O95602","POLR1A",NA,2622.308594,2795.031982,NA,NA,541.6099854,601.8618164,NA,1.12172040729691,5.14072403680277,0.286686919780134,0.782653888897769,0.805436190906533,-6.73025881662531,"Others"
"6219","Q6IN84","MRM1",162.6855774,NA,709.0748291,102.9146881,NA,NA,879.4307861,1041.373657,0.929535959652702,5.4166986290508,0.285139490387174,0.783791301878778,0.806319116311285,-6.73075218425721,"Others"
"6220","Q96EY4","TMA16",NA,NA,NA,4419.271973,NA,NA,NA,297.7021484,0.97183890499919,2.54156040349245,0.284834063109766,0.78401586836831,0.806319116311285,-6.73084925559743,"Others"
"6221","Q96IU4","ABHD14B",1555.042236,963.9265747,864.6176758,527.9176636,1467.005005,2352.408447,229.7261047,460.7992859,0.225272401340085,9.71797038814514,0.285255466496904,0.78370603581902,0.806319116311285,-6.73071529794397,"Others"
"6222","Q96L91","EP400",NA,NA,1674.354492,NA,NA,NA,151.7243652,NA,0.863866060491835,2.24562963865399,0.284981099782524,0.78390775637627,0.806319116311285,-6.73080253687331,"Others"
"6223","Q9UQR0","SCML2",354.5759277,NA,NA,NA,50.7966156,NA,NA,NA,0.694806979408985,1.77109997218706,0.284368601556078,0.784358143072066,0.806541500484999,-6.73099699382321,"Others"
"6224","O00411","POLRMT",NA,262.1802368,NA,247.4124756,NA,254.5347748,NA,27.05118752,0.797283849281044,3.60048336652763,0.283276287229936,0.785161571553973,0.807237933222024,-6.73134276914813,"Others"
"6225","Q9BVS5","TRMT61B",NA,209.0838928,516.4979858,NA,NA,378.1242981,27.064291,NA,0.838260090597254,3.76342775002293,0.28240275101909,0.785804284691481,0.807768934576833,-6.7316183539451,"Others"
"6226","Q5T1V6","DDX59",NA,NA,276.234375,NA,NA,NA,43.07535553,NA,0.663265509984958,1.69710783045576,0.281619385457135,0.786380806271461,0.808231734553659,-6.73186478416613,"Others"
"6227","Q6IQ49","SDE2",NA,NA,NA,166.0631256,NA,NA,NA,1790.582397,-0.855692289072733,2.27390852571192,-0.279169665108118,0.788184615537328,0.809955573281414,-6.73263109647767,"Others"
"6228","Q6DN03;Q6DRA6","H2BC20P;H2BC19P",989.467041,NA,891.5014038,925.751709,2230.94751,NA,639.6430664,8727.887695,-0.98233290545123,7.89359516438004,-0.278277624988554,0.78884180089067,0.810500752071195,-6.73290851542351,"Others"
"6229","Q9H9G7","AGO3",NA,NA,NA,179.0913239,NA,NA,NA,32.61909866,0.605343932110268,1.57047425125824,0.274170402252309,0.791870052559209,0.813481532561627,-6.73417463172886,"Others"
"6230","Q12893","TMEM115",NA,3266.984131,NA,NA,NA,NA,NA,263.8520813,0.906285556731613,2.46540353727961,0.27389716798966,0.79207164538493,0.813558019071937,-6.73425820711331,"Others"
"6231","Q969T3","SNX21",NA,NA,NA,4956.665527,NA,NA,NA,355.226593,0.94969845414111,2.59401207961875,0.273286865932473,0.792521989141877,0.813889938776901,-6.73444458844562,"Others"
"6232","P55263","ADK",4222.088867,3313.954102,1811.062866,4167.035645,6027.007324,7474.287598,80.61943817,9038.087891,0.417311019494429,11.4382008061409,0.271479675895164,0.793856017741464,0.815129117061558,-6.73499410326879,"Others"
"6233","Q8TB72","PUM2",NA,1180.374023,NA,NA,NA,26758.99023,NA,NA,-1.12538497246425,3.11425500596909,-0.270861076034451,0.794312825103207,0.815467313947605,-6.73518138191864,"Others"
"6234","O15235","MRPS12",NA,685.6056519,739.8014526,1018.59259,NA,2732.476807,866.3640747,2531.186523,-0.883281285917633,7.67915517255829,-0.261133581553446,0.801507399800807,0.822589551134782,-6.73807130253695,"Others"
"6235","Q9NXH9","TRMT1",NA,NA,NA,369.1629333,NA,NA,60.37889862,NA,0.648086443245028,1.80896093494094,0.261152479501615,0.801493402337299,0.822589551134782,-6.73806578860436,"Others"
"6236","P82979","SARNP",865.1069336,NA,NA,NA,NA,NA,14808.95996,NA,-1.023969693038,2.95158518341385,-0.260149946402089,0.802236073339812,0.823205361337629,-6.73835776166947,"Others"
"6237","O43716","GATC",NA,NA,NA,1400.167847,NA,NA,NA,27095.73047,-1.06835427290958,3.14728065454432,-0.254942328850419,0.806097358496023,0.827034952223192,-6.73985668085126,"Others"
"6238","P29372","MPG",NA,125.7741928,NA,NA,NA,914.4985352,NA,NA,-0.713074122310251,2.10306638071573,-0.251126235787434,0.80893056624843,0.82967570018011,-6.74093618936551,"Others"
"6239","Q6PK18","OGFOD3",NA,NA,NA,261.4403687,NA,NA,NA,49.5532341,0.594028589418201,1.71194716599705,0.251271033109868,0.808823006962889,0.82967570018011,-6.74089552037118,"Others"
"6240","Q8WXA9","SREK1",NA,254.2785797,NA,NA,NA,49.21252823,NA,NA,0.58648830362777,1.70573801737797,0.248909834926413,0.810577519018327,0.831231657724082,-6.74155583310194,"Others"
"6241","A6NED2","RCCD1",NA,NA,NA,325.5805664,NA,NA,NA,3233.929199,-0.827055822003651,2.50135169444926,-0.247250068465428,0.811811525192959,0.832363715704173,-6.74201632420814,"Others"
"6242","P04626","ERBB2",NA,1292.977661,NA,558.5025024,NA,3242.470703,NA,3637.33374,-1.00669677334077,5.36974782899192,-0.24633674221512,0.812490811659096,0.832926738834757,-6.74226842939745,"Others"
"6243","Q8NGB4","OR4S1",376.2753601,NA,NA,NA,3861.618408,NA,NA,NA,-0.838972343388006,2.55935468929639,-0.245371673904724,0.813208769457997,0.833529219247433,-6.74253382078618,"Others"
"6244","P78383","SLC35B1",NA,NA,NA,793.6847534,NA,NA,NA,120.2251205,0.678173494437308,2.06947296661243,0.242640535607567,0.815241628187502,0.835342922466741,-6.74327932796409,"Others"
"6245","Q2PPJ7","RALGAPA2",NA,1517.439087,1254.368896,1641.707886,NA,983.788208,276.4038391,1240.040283,0.801820341238454,7.48512213303535,0.242468292137847,0.815369884939407,0.835342922466741,-6.74332606955946,"Others"
"6246","Q6PJG6","BRAT1",NA,209.3837585,407.4626465,755.1802979,NA,NA,5652.567383,981.5958862,0.887031537723438,6.04486580993378,0.242794521401808,0.815126971695832,0.835342922466741,-6.74323751331573,"Others"
"6247","Q7Z2T5","TRMT1L",754.0241699,NA,NA,NA,9648.713867,NA,NA,NA,-0.918972857574726,2.84958118344535,-0.242154906523419,0.81560325519528,0.835448251960077,-6.74341102910533,"Others"
"6248","Q71RH2","TLCD3B",NA,NA,1143.463135,NA,NA,NA,16875.69141,NA,-0.9705723003685,3.02539996937783,-0.241168952877609,0.816337600480754,0.836066630197878,-6.74367761873004,"Others"
"6249","Q9Y3Q8","TSC22D4",1921.360718,2653.464844,1527.150757,1717.802612,5818.356445,698.4368896,3526.045166,541.7739258,0.195620519238265,10.8040967399,0.240633450144252,0.816736529723133,0.836341343206645,-6.74382196383451,"Others"
"6250","Q9H6F5","CCDC86",NA,NA,NA,1299.130005,NA,177.5853577,NA,NA,0.715992546984435,2.22811377044658,0.239213134188417,0.817794893215615,0.837291123469875,-6.74420328250044,"Others"
"6251","Q7Z5H3","ARHGAP22",2115.815674,NA,NA,NA,255.2733459,NA,NA,NA,0.761535076845658,2.38115244505028,0.238895228643277,0.818031839823716,0.837399734927525,-6.74428832795703,"Others"
"6252","Q9H9B1","EHMT1",210.1690063,NA,NA,NA,1535.30481,NA,NA,NA,-0.715748618438363,2.28843788240781,-0.233315317698157,0.822194050283389,0.841525868164332,-6.74576293570826,"Others"
"6253","P49756","RBM25",1107.628296,NA,NA,NA,166.5473175,NA,NA,NA,0.681533810506516,2.18787309984667,0.231810078988957,0.823317908508752,0.842541387581561,-6.74615485169902,"Others"
"6254","P11388","TOP2A",2906.607666,118.8790741,NA,236.072876,555.0460815,477.5747986,NA,2428.538574,-0.741972036030536,6.94604595183059,-0.230933943439379,0.823972263662927,0.843076193664706,-6.74638181944822,"Others"
"6255","O14777","NDC80",3737.60791,NA,NA,NA,427.6730347,NA,NA,NA,0.781137900369632,2.57650241476529,0.227409126159337,0.826606339209265,0.845636125435666,-6.74728638979642,"Others"
"6256","Q6AI12","ANKRD40",233.6991119,NA,NA,253.1965027,52.05817795,NA,NA,191.8941956,0.6358249484953,3.64820476169899,0.227007212396908,0.826906839890925,0.845808322963879,-6.747388662086,"Others"
"6257","P23142","FBLN1",NA,NA,NA,602.3270874,NA,NA,NA,109.817009,0.611190255593201,2.00360400866616,0.225652632893589,0.827919853275892,0.846709148331858,-6.74773204008139,"Others"
"6258","O60287","URB1",NA,1493.753662,1524.038696,NA,569.343811,396.015564,NA,NA,0.83289559037593,4.86363274592656,0.225393127349401,0.828113962960492,0.846772331253465,-6.74779759209217,"Others"
"6259","Q8WTV0","SCARB1",NA,NA,2085.467041,1735.482544,NA,NA,723.5754395,471.7964783,0.85068275879272,5.02185827274896,0.222952661626282,0.8299400553475,0.848503980535014,-6.74841042541597,"Others"
"6260","Q53HV7","SMUG1",NA,NA,NA,1689.747192,NA,NA,NA,245.3948059,0.694654302211291,2.33353415949209,0.222521418051722,0.830262853400529,0.848698402381787,-6.74851803272689,"Others"
"6261","Q86SQ6","ADGRA1",NA,1057.671631,NA,1404.978394,NA,373.2830505,NA,438.3408203,0.794553880966906,4.72907260215326,0.2211513053679,0.831288654596713,0.849611260304163,-6.74885855120495,"Others"
"6262","P25490","YY1",NA,NA,NA,52.32704544,NA,NA,220.2312012,NA,-0.513153891496016,1.69077581906771,-0.220061545765746,0.832104807905205,0.850309592108817,-6.74912791207241,"Others"
"6263","A2AJT9","BCLAF3",NA,NA,NA,853.4569702,NA,NA,NA,8323.467773,-0.821069572557048,2.84525079389997,-0.217224317693954,0.834230731907573,0.852345913057091,-6.74982304692207,"Others"
"6264","Q13619","CUL4A",1949.333008,2340.896973,1628.10498,1467.877563,118.1257095,11098.76367,374.2182007,8776.362305,0.331897216373605,10.6623836280888,0.216983470395255,0.834411266626008,0.852394268061913,-6.7498816459964,"Others"
"6265","Q9H6W3","RIOX1",NA,NA,NA,398074.5,NA,NA,NA,16497.36719,1.14816173146184,4.07658977335041,0.212836486733559,0.837521440094234,0.855434907448205,-6.75088056248316,"Others"
"6266","Q5VU97","CACHD1",3859.958008,NA,NA,NA,497.5317993,NA,NA,NA,0.73830035681429,2.60953560864122,0.212603736523882,0.837696092106854,0.855476746471714,-6.75093606307977,"Others"
"6267","Q8TAQ2","SMARCC2",32.96578217,NA,314.186676,1083.48999,4621.591797,NA,328.9085693,NA,0.732116308971554,5.50116032847187,0.208994744178318,0.840405471585791,0.858106687837478,-6.75178897587075,"Others"
"6268","Q13427","PPIG",NA,NA,NA,265.8788147,NA,NA,NA,1625.599854,-0.651900674498958,2.34096058129512,-0.208471198991387,0.840798706512217,0.858244376409973,-6.75191150777835,"Others"
"6269","Q15291","RBBP5",NA,NA,339.5858459,NA,NA,NA,78.96282196,NA,0.522654297124832,1.84164151903131,0.208458076869259,0.840808563168326,0.858244376409973,-6.75191457501606,"Others"
"6270","P40938","RFC3",NA,NA,320.649353,483.0705872,NA,NA,177.9926758,151.6052399,0.627750292124564,3.99822950467682,0.206400946322519,0.842354150270976,0.85968488159234,-6.75239306206711,"Others"
"6271","Q86SF2","GALNT7",NA,1713.417236,NA,NA,NA,17814.60742,NA,NA,-0.844337877051653,3.10804457454737,-0.205025330023297,0.843388110673024,0.860433054369902,-6.75271041423509,"Others"
"6272","Q86YV9","HPS6",NA,NA,2039.782715,1376.23291,NA,NA,479.1965332,684.9252319,0.773268755192998,4.96898155110452,0.204888957058436,0.843490631358399,0.860433054369902,-6.75274176101215,"Others"
"6273","Q9BWE0","REPIN1",NA,1106.265381,NA,NA,NA,202.8799286,NA,NA,0.61030234489518,2.22304515817012,0.205020504377091,0.843391738378701,0.860433054369902,-6.75271152381288,"Others"
"6274","Q02083","NAAA",NA,NA,NA,489.0200195,NA,NA,NA,108.2595291,0.541270395172388,1.96353902259475,0.203954667582425,0.844193086707029,0.861012362422422,-6.75295596321034,"Others"
"6275","Q8NB90","SPATA5",1115.81189,NA,NA,652.0874634,334.4987488,NA,NA,315.8625793,0.694606459674812,4.52177249399772,0.202141898027294,0.845556469777582,0.862265474120598,-6.75336881301572,"Others"
"6276","Q92466","DDB2",NA,282.9321594,NA,NA,NA,1639.976074,NA,NA,-0.632734008655534,2.35371761784055,-0.201423826509443,0.846096688272583,0.86267888914217,-6.75353134326352,"Others"
"6277","Q5VTR2","RNF20",NA,NA,5797.985352,NA,NA,NA,758.9163208,NA,0.732972006490334,2.7589101914419,0.200161997252146,0.84704620070621,0.863509421430466,-6.75381556420724,"Others"
"6278","Q9H0E3","SAP130",NA,67.78271484,NA,NA,NA,260.4498901,NA,NA,-0.481604124691168,1.76679560103574,-0.199319736538704,0.847680144280982,0.864018038109909,-6.75400429680963,"Others"
"6279","Q9UK53","ING1",NA,NA,1311.013184,NA,NA,NA,247.5309753,NA,0.600071160221271,2.28935604535712,0.196215775041628,0.850017440581035,0.866262398833898,-6.75469303497109,"Others"
"6280","P51689","ARSD",1261.593262,975.2952271,NA,NA,2549.058594,4584.467773,NA,NA,-0.811454992608186,5.46406447368265,-0.195596374302787,0.850484046485788,0.866599906602318,-6.75482919445996,"Others"
"6281","Q14653","IRF3",1640.838013,NA,NA,NA,297.554657,NA,NA,NA,0.614811204280239,2.36286841776996,0.195101974130298,0.850856533304278,0.866841419616952,-6.75493757020759,"Others"
"6282","P10398","ARAF",NA,NA,343.8047485,428.7597961,NA,NA,997.5367432,982.3043823,-0.682035855004844,4.6352735644193,-0.193845589899994,0.851803291292094,0.86766782250527,-6.75521175714577,"Others"
"6283","Q8TED0","UTP15",2835.165771,NA,NA,1050.050781,3495.142822,NA,NA,8806.689453,-0.842188372799288,5.7979298870258,-0.190850636622395,0.854061215645422,0.869829336131633,-6.75585829282823,"Others"
"6284","Q70UQ0","IKBIP",NA,NA,1567.27063,NA,NA,NA,302.4593201,NA,0.592399876297646,2.35753976823536,0.188499256999225,0.855834973284673,0.871358471606782,-6.75635891622638,"Others"
"6285","Q8TDL5","BPIFB1",NA,NA,782.9713135,NA,NA,NA,174.7188263,NA,0.539383024266368,2.13397275162889,0.1885329272151,0.855809567901346,0.871358471606782,-6.75635179097414,"Others"
"6286","P50281","MMP14",NA,NA,126.204216,709.6777954,NA,NA,182.2167969,106.0531235,0.551115862255697,3.84045569164104,0.186173981783359,0.857589918543237,0.873006345650362,-6.75684794070103,"Others"
"6287","Q96HP4","OXNAD1",NA,2071.115479,1677.185547,NA,NA,3704.765381,126.5382767,NA,0.719808224783874,5.07248969030752,0.181942208198951,0.860785957714929,0.87612046181292,-6.75772249516477,"Others"
"6288","Q13523","PRPF4B",NA,NA,NA,1323.171509,NA,NA,NA,279.1358032,0.560222927097038,2.31260710627242,0.181655528064625,0.86100257433409,0.876201570159644,-6.757781021357,"Others"
"6289","Q5HYK7","SH3D19",NA,702.1088867,NA,770.8327026,NA,1871.714722,NA,2032.758057,-0.702774773681548,5.11382455705111,-0.181198698083687,0.861347783345376,0.876413494295923,-6.75787409500333,"Others"
"6290","O15027","SEC16A",915.7415771,1222.43457,NA,1147.150024,595.9767456,466.08255,NA,945.536377,0.571652293445906,7.27972084763044,0.179109241047278,0.862927119600398,0.877880864598243,-6.75829683754712,"Others"
"6291","P43251","BTD",1105.21106,NA,NA,NA,252.6199951,NA,NA,NA,0.53122156899862,2.26224195452531,0.175960854065041,0.865308126104639,0.880163201230899,-6.75892464924967,"Others"
"6292","Q15003","NCAPH",297.5711975,NA,NA,1752.91748,479.38797,NA,NA,208.9009552,0.594168802616031,4.45248968496934,0.17372587007598,0.866999273027972,0.88160310632544,-6.75936362465737,"Others"
"6293","Q9UBD5","ORC3",NA,NA,12917.7041,NA,NA,NA,1834.748535,NA,0.703755251005901,3.06241580882985,0.173845473483419,0.866908753622792,0.88160310632544,-6.75934027409746,"Others"
